count,cpu_usage,memory_usage,signal
137753,7,19,no
137754,100,38,yes
137755,42,99,yes
137756,40,87,yes
137757,81,63,yes
137758,91,94,yes
137759,3,81,yes
137760,94,51,yes
137761,83,36,yes
137762,25,88,yes
137763,2,96,yes
137764,70,82,yes
137765,87,44,yes
137766,45,80,yes
137767,58,36,no
137768,61,59,yes
137769,47,54,no
137770,36,51,no
137771,3,67,yes
137772,47,65,yes
137773,52,58,no
137774,61,41,yes
137775,73,23,yes
137776,15,35,no
137777,87,84,yes
137778,79,10,yes
137779,16,37,no
137780,93,1,yes
137781,7,45,no
137782,37,63,yes
137783,68,46,yes
137784,99,93,yes
137785,81,22,yes
137786,68,12,yes
137787,75,22,yes
137788,51,6,no
137789,3,12,no
137790,32,80,yes
137791,51,35,no
137792,1,28,no
137793,12,79,yes
137794,84,13,yes
137795,85,60,yes
137796,20,53,no
137797,31,24,no
137798,5,89,yes
137799,17,31,no
137800,61,69,yes
137801,9,74,yes
137802,87,25,yes
137803,99,63,yes
137804,88,60,yes
137805,36,39,no
137806,29,6,no
137807,91,74,yes
137808,8,18,no
137809,63,6,yes
137810,39,61,yes
137811,73,18,yes
137812,87,38,yes
137813,41,61,yes
137814,15,37,no
137815,92,52,yes
137816,32,98,yes
137817,24,74,yes
137818,20,72,yes
137819,58,97,yes
137820,40,17,no
137821,56,54,no
137822,21,34,no
137823,17,69,yes
137824,49,81,yes
137825,11,16,no
137826,9,46,no
137827,88,36,yes
137828,95,46,yes
137829,80,29,yes
137830,79,76,yes
137831,89,57,yes
137832,19,64,yes
137833,7,93,yes
137834,16,8,no
137835,56,72,yes
137836,95,70,yes
137837,89,46,yes
137838,39,56,no
137839,5,56,no
137840,15,72,yes
137841,39,68,yes
137842,66,28,yes
137843,66,7,yes
137844,69,91,yes
137845,36,53,no
137846,37,44,no
137847,93,67,yes
137848,72,67,yes
137849,12,5,no
137850,78,86,yes
137851,88,81,yes
137852,31,19,no
137853,27,32,no
137854,19,63,yes
137855,16,50,no
137856,57,4,no
137857,6,47,no
137858,80,80,yes
137859,57,73,yes
137860,17,8,no
137861,76,47,yes
137862,67,54,yes
137863,24,29,no
137864,46,84,yes
137865,22,80,yes
137866,15,42,no
137867,27,31,no
137868,83,5,yes
137869,14,86,yes
137870,76,63,yes
137871,8,41,no
137872,78,53,yes
137873,70,14,yes
137874,21,59,no
137875,20,69,yes
137876,63,30,yes
137877,7,63,yes
137878,89,32,yes
137879,51,43,no
137880,78,2,yes
137881,11,92,yes
137882,5,64,yes
137883,52,82,yes
137884,18,54,no
137885,27,29,no
137886,99,50,yes
137887,2,87,yes
137888,28,61,yes
137889,97,11,yes
137890,83,11,yes
137891,22,7,no
137892,39,87,yes
137893,72,69,yes
137894,22,65,yes
137895,11,72,yes
137896,75,88,yes
137897,31,64,yes
137898,48,7,no
137899,41,84,yes
137900,5,40,no
137901,80,25,yes
137902,60,88,yes
137903,40,53,no
137904,86,73,yes
137905,84,36,yes
137906,71,52,yes
137907,98,52,yes
137908,41,63,yes
137909,39,68,yes
137910,47,16,no
137911,78,97,yes
137912,73,68,yes
137913,25,79,yes
137914,86,33,yes
137915,82,29,yes
137916,22,54,no
137917,22,2,no
137918,61,75,yes
137919,41,18,no
137920,82,46,yes
137921,23,9,no
137922,3,74,yes
137923,87,60,yes
137924,78,22,yes
137925,77,43,yes
137926,24,96,yes
137927,17,48,no
137928,7,7,no
137929,77,30,yes
137930,10,7,no
137931,39,82,yes
137932,42,92,yes
137933,28,33,no
137934,69,46,yes
137935,1,95,yes
137936,95,16,yes
137937,87,17,yes
137938,59,81,yes
137939,29,78,yes
137940,86,15,yes
137941,27,93,yes
137942,49,39,no
137943,82,28,yes
137944,21,11,no
137945,83,98,yes
137946,48,67,yes
137947,71,17,yes
137948,94,25,yes
137949,63,36,yes
137950,91,78,yes
137951,48,55,no
137952,6,70,yes
137953,4,94,yes
137954,53,66,yes
137955,32,98,yes
137956,51,71,yes
137957,84,2,yes
137958,33,57,no
137959,10,79,yes
137960,73,11,yes
137961,60,12,no
137962,28,57,no
137963,81,27,yes
137964,32,26,no
137965,57,74,yes
137966,57,4,no
137967,61,17,yes
137968,100,28,yes
137969,66,96,yes
137970,96,1,yes
137971,13,46,no
137972,64,46,yes
137973,46,15,no
137974,60,89,yes
137975,20,44,no
137976,1,47,no
137977,79,5,yes
137978,39,87,yes
137979,66,57,yes
137980,14,79,yes
137981,96,17,yes
137982,53,36,no
137983,10,35,no
137984,21,55,no
137985,69,1,yes
137986,32,85,yes
137987,22,92,yes
137988,83,37,yes
137989,89,84,yes
137990,98,18,yes
137991,33,35,no
137992,22,81,yes
137993,49,72,yes
137994,84,24,yes
137995,66,83,yes
137996,91,3,yes
137997,48,79,yes
137998,77,97,yes
137999,98,52,yes
138000,56,89,yes
138001,9,31,no
138002,8,90,yes
138003,16,62,yes
138004,72,98,yes
138005,41,66,yes
138006,70,78,yes
138007,40,51,no
138008,80,22,yes
138009,15,20,no
138010,96,81,yes
138011,50,64,yes
138012,75,5,yes
138013,18,29,no
138014,67,33,yes
138015,65,66,yes
138016,43,9,no
138017,7,9,no
138018,9,20,no
138019,81,91,yes
138020,47,55,no
138021,52,66,yes
138022,32,92,yes
138023,8,9,no
138024,97,15,yes
138025,71,27,yes
138026,41,59,no
138027,48,46,no
138028,25,26,no
138029,61,45,yes
138030,76,29,yes
138031,71,60,yes
138032,41,80,yes
138033,18,30,no
138034,50,69,yes
138035,72,8,yes
138036,59,40,no
138037,80,60,yes
138038,1,91,yes
138039,91,18,yes
138040,26,75,yes
138041,99,74,yes
138042,12,100,yes
138043,14,13,no
138044,30,42,no
138045,79,65,yes
138046,7,41,no
138047,13,38,no
138048,71,41,yes
138049,55,78,yes
138050,1,94,yes
138051,48,95,yes
138052,23,70,yes
138053,59,49,no
138054,55,84,yes
138055,79,26,yes
138056,70,42,yes
138057,95,42,yes
138058,96,2,yes
138059,95,84,yes
138060,94,28,yes
138061,63,24,yes
138062,21,18,no
138063,58,96,yes
138064,97,49,yes
138065,34,18,no
138066,21,89,yes
138067,50,27,no
138068,71,86,yes
138069,69,65,yes
138070,66,64,yes
138071,20,55,no
138072,73,26,yes
138073,37,79,yes
138074,49,47,no
138075,97,77,yes
138076,38,57,no
138077,36,40,no
138078,37,94,yes
138079,21,70,yes
138080,55,98,yes
138081,76,53,yes
138082,35,18,no
138083,18,62,yes
138084,92,39,yes
138085,7,12,no
138086,21,45,no
138087,58,5,no
138088,80,24,yes
138089,2,30,no
138090,99,13,yes
138091,4,51,no
138092,14,64,yes
138093,49,38,no
138094,34,50,no
138095,57,34,no
138096,73,82,yes
138097,73,10,yes
138098,40,72,yes
138099,24,23,no
138100,31,20,no
138101,48,77,yes
138102,81,37,yes
138103,100,54,yes
138104,85,9,yes
138105,55,27,no
138106,38,1,no
138107,12,6,no
138108,90,46,yes
138109,63,40,yes
138110,65,13,yes
138111,32,80,yes
138112,43,42,no
138113,32,64,yes
138114,62,76,yes
138115,36,15,no
138116,33,20,no
138117,68,57,yes
138118,53,52,no
138119,98,29,yes
138120,12,79,yes
138121,26,75,yes
138122,51,62,yes
138123,79,78,yes
138124,13,59,no
138125,5,34,no
138126,32,9,no
138127,21,48,no
138128,46,53,no
138129,90,97,yes
138130,7,5,no
138131,90,8,yes
138132,6,76,yes
138133,60,94,yes
138134,20,73,yes
138135,25,100,yes
138136,92,1,yes
138137,1,23,no
138138,13,84,yes
138139,66,99,yes
138140,19,14,no
138141,48,80,yes
138142,87,8,yes
138143,15,20,no
138144,8,12,no
138145,67,38,yes
138146,2,66,yes
138147,97,12,yes
138148,20,72,yes
138149,40,58,no
138150,58,81,yes
138151,20,23,no
138152,15,87,yes
138153,36,8,no
138154,46,62,yes
138155,59,74,yes
138156,41,45,no
138157,57,43,no
138158,36,91,yes
138159,43,33,no
138160,97,42,yes
138161,44,20,no
138162,82,5,yes
138163,31,9,no
138164,100,37,yes
138165,49,57,no
138166,24,13,no
138167,58,5,no
138168,66,29,yes
138169,77,18,yes
138170,95,10,yes
138171,47,54,no
138172,14,28,no
138173,83,63,yes
138174,43,56,no
138175,29,56,no
138176,68,26,yes
138177,72,50,yes
138178,48,75,yes
138179,62,23,yes
138180,74,9,yes
138181,4,44,no
138182,51,62,yes
138183,20,30,no
138184,96,94,yes
138185,74,44,yes
138186,93,87,yes
138187,10,1,no
138188,75,31,yes
138189,36,19,no
138190,57,68,yes
138191,88,72,yes
138192,33,51,no
138193,28,62,yes
138194,79,20,yes
138195,20,74,yes
138196,67,57,yes
138197,2,59,no
138198,41,87,yes
138199,51,31,no
138200,19,27,no
138201,92,65,yes
138202,63,9,yes
138203,13,2,no
138204,8,100,yes
138205,93,46,yes
138206,54,51,no
138207,37,68,yes
138208,88,86,yes
138209,27,28,no
138210,46,1,no
138211,53,85,yes
138212,75,55,yes
138213,79,34,yes
138214,11,27,no
138215,40,26,no
138216,55,29,no
138217,4,21,no
138218,67,24,yes
138219,1,7,no
138220,22,7,no
138221,43,31,no
138222,39,14,no
138223,57,74,yes
138224,18,19,no
138225,44,64,yes
138226,41,52,no
138227,72,9,yes
138228,28,24,no
138229,80,30,yes
138230,31,65,yes
138231,50,50,no
138232,20,1,no
138233,67,86,yes
138234,49,75,yes
138235,10,63,yes
138236,72,8,yes
138237,87,89,yes
138238,32,88,yes
138239,61,5,yes
138240,92,37,yes
138241,36,53,no
138242,45,52,no
138243,98,4,yes
138244,62,79,yes
138245,49,75,yes
138246,25,26,no
138247,11,47,no
138248,10,53,no
138249,68,71,yes
138250,48,87,yes
138251,52,94,yes
138252,8,70,yes
138253,27,39,no
138254,86,61,yes
138255,60,52,no
138256,54,72,yes
138257,94,21,yes
138258,47,29,no
138259,73,8,yes
138260,46,93,yes
138261,17,12,no
138262,42,26,no
138263,8,20,no
138264,56,68,yes
138265,16,4,no
138266,7,35,no
138267,24,87,yes
138268,31,92,yes
138269,83,16,yes
138270,74,51,yes
138271,75,4,yes
138272,76,19,yes
138273,29,62,yes
138274,75,98,yes
138275,13,47,no
138276,98,45,yes
138277,74,93,yes
138278,79,2,yes
138279,28,53,no
138280,57,38,no
138281,75,66,yes
138282,82,42,yes
138283,4,49,no
138284,11,35,no
138285,55,94,yes
138286,3,31,no
138287,74,45,yes
138288,49,84,yes
138289,51,16,no
138290,46,26,no
138291,95,48,yes
138292,83,33,yes
138293,26,30,no
138294,2,11,no
138295,58,43,no
138296,18,67,yes
138297,89,65,yes
138298,96,71,yes
138299,86,25,yes
138300,35,31,no
138301,47,100,yes
138302,41,72,yes
138303,24,7,no
138304,94,20,yes
138305,93,6,yes
138306,69,88,yes
138307,2,47,no
138308,7,10,no
138309,57,44,no
138310,68,37,yes
138311,84,70,yes
138312,43,77,yes
138313,64,10,yes
138314,73,96,yes
138315,73,32,yes
138316,50,53,no
138317,90,86,yes
138318,18,84,yes
138319,25,66,yes
138320,47,51,no
138321,47,7,no
138322,57,14,no
138323,62,94,yes
138324,37,86,yes
138325,68,67,yes
138326,33,82,yes
138327,51,17,no
138328,94,55,yes
138329,41,14,no
138330,87,14,yes
138331,79,19,yes
138332,68,42,yes
138333,71,40,yes
138334,92,48,yes
138335,68,97,yes
138336,88,90,yes
138337,51,39,no
138338,34,99,yes
138339,16,11,no
138340,52,39,no
138341,19,54,no
138342,54,70,yes
138343,18,100,yes
138344,74,83,yes
138345,19,46,no
138346,88,41,yes
138347,73,33,yes
138348,35,57,no
138349,78,74,yes
138350,80,21,yes
138351,76,10,yes
138352,67,96,yes
138353,67,97,yes
138354,37,75,yes
138355,39,58,no
138356,21,22,no
138357,75,58,yes
138358,2,36,no
138359,97,11,yes
138360,99,67,yes
138361,13,91,yes
138362,72,17,yes
138363,92,4,yes
138364,87,73,yes
138365,75,64,yes
138366,67,50,yes
138367,6,99,yes
138368,6,71,yes
138369,69,41,yes
138370,76,61,yes
138371,14,75,yes
138372,33,78,yes
138373,35,46,no
138374,64,38,yes
138375,100,71,yes
138376,66,92,yes
138377,33,41,no
138378,83,41,yes
138379,96,61,yes
138380,45,94,yes
138381,48,23,no
138382,29,4,no
138383,93,51,yes
138384,40,6,no
138385,16,60,no
138386,26,11,no
138387,56,90,yes
138388,38,28,no
138389,61,70,yes
138390,28,64,yes
138391,66,97,yes
138392,89,50,yes
138393,7,98,yes
138394,22,49,no
138395,27,12,no
138396,98,49,yes
138397,39,46,no
138398,39,95,yes
138399,88,75,yes
138400,96,100,yes
138401,7,22,no
138402,28,64,yes
138403,29,93,yes
138404,9,88,yes
138405,36,18,no
138406,83,51,yes
138407,97,41,yes
138408,28,16,no
138409,57,70,yes
138410,57,31,no
138411,47,58,no
138412,95,69,yes
138413,56,90,yes
138414,96,48,yes
138415,59,15,no
138416,89,28,yes
138417,23,48,no
138418,6,24,no
138419,53,63,yes
138420,27,53,no
138421,13,6,no
138422,5,32,no
138423,59,59,no
138424,71,29,yes
138425,94,69,yes
138426,96,4,yes
138427,8,93,yes
138428,73,36,yes
138429,85,1,yes
138430,59,85,yes
138431,90,15,yes
138432,46,55,no
138433,89,25,yes
138434,80,40,yes
138435,85,2,yes
138436,77,59,yes
138437,18,40,no
138438,17,28,no
138439,99,91,yes
138440,72,75,yes
138441,19,60,no
138442,68,28,yes
138443,68,91,yes
138444,97,3,yes
138445,44,33,no
138446,50,59,no
138447,45,26,no
138448,16,66,yes
138449,33,51,no
138450,16,75,yes
138451,18,11,no
138452,69,11,yes
138453,47,51,no
138454,55,91,yes
138455,58,49,no
138456,6,41,no
138457,24,42,no
138458,24,95,yes
138459,36,86,yes
138460,44,77,yes
138461,77,88,yes
138462,99,74,yes
138463,96,61,yes
138464,25,61,yes
138465,92,62,yes
138466,79,75,yes
138467,15,26,no
138468,8,2,no
138469,62,78,yes
138470,34,54,no
138471,92,83,yes
138472,30,38,no
138473,63,9,yes
138474,22,82,yes
138475,6,85,yes
138476,78,69,yes
138477,36,42,no
138478,60,36,no
138479,71,75,yes
138480,12,9,no
138481,57,29,no
138482,10,30,no
138483,58,56,no
138484,63,89,yes
138485,49,66,yes
138486,79,27,yes
138487,68,31,yes
138488,49,72,yes
138489,80,67,yes
138490,9,55,no
138491,38,12,no
138492,32,31,no
138493,85,76,yes
138494,97,13,yes
138495,7,76,yes
138496,90,88,yes
138497,85,5,yes
138498,56,23,no
138499,17,67,yes
138500,62,49,yes
138501,27,75,yes
138502,58,85,yes
138503,29,79,yes
138504,6,44,no
138505,12,64,yes
138506,77,22,yes
138507,47,75,yes
138508,6,11,no
138509,9,98,yes
138510,76,61,yes
138511,31,19,no
138512,46,27,no
138513,22,6,no
138514,27,64,yes
138515,43,99,yes
138516,57,82,yes
138517,7,72,yes
138518,22,57,no
138519,46,40,no
138520,10,19,no
138521,63,66,yes
138522,94,13,yes
138523,10,4,no
138524,18,38,no
138525,70,94,yes
138526,59,6,no
138527,56,89,yes
138528,14,77,yes
138529,6,29,no
138530,65,49,yes
138531,58,22,no
138532,29,82,yes
138533,74,9,yes
138534,73,74,yes
138535,30,53,no
138536,51,42,no
138537,28,75,yes
138538,5,13,no
138539,77,88,yes
138540,4,95,yes
138541,97,89,yes
138542,13,34,no
138543,6,43,no
138544,20,45,no
138545,9,93,yes
138546,59,32,no
138547,81,66,yes
138548,43,13,no
138549,22,97,yes
138550,63,55,yes
138551,59,94,yes
138552,100,29,yes
138553,33,73,yes
138554,20,81,yes
138555,96,24,yes
138556,11,10,no
138557,51,13,no
138558,34,91,yes
138559,15,13,no
138560,97,35,yes
138561,72,11,yes
138562,95,4,yes
138563,31,62,yes
138564,83,25,yes
138565,72,68,yes
138566,3,36,no
138567,11,59,no
138568,83,11,yes
138569,50,47,no
138570,89,93,yes
138571,21,29,no
138572,16,90,yes
138573,67,86,yes
138574,22,21,no
138575,79,88,yes
138576,22,51,no
138577,56,22,no
138578,46,92,yes
138579,1,84,yes
138580,89,5,yes
138581,33,21,no
138582,2,25,no
138583,97,22,yes
138584,38,81,yes
138585,58,67,yes
138586,63,80,yes
138587,69,25,yes
138588,71,32,yes
138589,98,54,yes
138590,56,93,yes
138591,68,92,yes
138592,30,91,yes
138593,68,100,yes
138594,15,50,no
138595,35,41,no
138596,98,87,yes
138597,38,12,no
138598,48,23,no
138599,46,86,yes
138600,28,72,yes
138601,3,69,yes
138602,80,84,yes
138603,34,94,yes
138604,95,33,yes
138605,95,16,yes
138606,76,92,yes
138607,83,87,yes
138608,95,78,yes
138609,93,13,yes
138610,65,72,yes
138611,13,28,no
138612,99,81,yes
138613,34,70,yes
138614,30,3,no
138615,55,73,yes
138616,37,95,yes
138617,89,18,yes
138618,39,86,yes
138619,73,44,yes
138620,9,43,no
138621,86,22,yes
138622,93,11,yes
138623,93,13,yes
138624,76,33,yes
138625,26,66,yes
138626,62,95,yes
138627,23,58,no
138628,30,23,no
138629,71,9,yes
138630,45,84,yes
138631,47,11,no
138632,94,3,yes
138633,19,47,no
138634,43,76,yes
138635,3,70,yes
138636,29,72,yes
138637,15,79,yes
138638,5,49,no
138639,95,10,yes
138640,82,60,yes
138641,42,15,no
138642,32,41,no
138643,85,53,yes
138644,12,17,no
138645,92,8,yes
138646,88,3,yes
138647,12,31,no
138648,55,97,yes
138649,25,85,yes
138650,96,98,yes
138651,73,20,yes
138652,67,10,yes
138653,55,67,yes
138654,21,25,no
138655,25,55,no
138656,55,51,no
138657,100,2,yes
138658,51,50,no
138659,73,98,yes
138660,96,4,yes
138661,37,19,no
138662,28,2,no
138663,75,51,yes
138664,81,73,yes
138665,21,45,no
138666,24,74,yes
138667,15,56,no
138668,39,8,no
138669,59,64,yes
138670,82,19,yes
138671,55,51,no
138672,92,81,yes
138673,92,76,yes
138674,62,91,yes
138675,46,45,no
138676,22,87,yes
138677,13,94,yes
138678,42,94,yes
138679,54,70,yes
138680,15,36,no
138681,30,57,no
138682,94,15,yes
138683,33,57,no
138684,16,18,no
138685,59,58,no
138686,1,61,yes
138687,37,10,no
138688,12,50,no
138689,60,7,no
138690,38,99,yes
138691,58,11,no
138692,52,35,no
138693,36,30,no
138694,39,33,no
138695,10,91,yes
138696,4,57,no
138697,60,81,yes
138698,25,28,no
138699,81,34,yes
138700,30,54,no
138701,36,97,yes
138702,29,84,yes
138703,15,83,yes
138704,24,27,no
138705,8,56,no
138706,85,29,yes
138707,75,20,yes
138708,13,28,no
138709,16,57,no
138710,75,50,yes
138711,44,65,yes
138712,88,60,yes
138713,91,21,yes
138714,1,75,yes
138715,14,48,no
138716,41,6,no
138717,61,67,yes
138718,4,83,yes
138719,45,58,no
138720,89,86,yes
138721,93,43,yes
138722,71,24,yes
138723,91,66,yes
138724,77,43,yes
138725,8,70,yes
138726,53,33,no
138727,17,17,no
138728,51,97,yes
138729,22,43,no
138730,86,52,yes
138731,95,91,yes
138732,92,26,yes
138733,78,25,yes
138734,26,35,no
138735,87,10,yes
138736,90,47,yes
138737,98,86,yes
138738,55,32,no
138739,91,70,yes
138740,43,64,yes
138741,18,35,no
138742,60,74,yes
138743,99,65,yes
138744,77,8,yes
138745,42,52,no
138746,88,94,yes
138747,55,61,yes
138748,50,39,no
138749,41,69,yes
138750,46,96,yes
138751,82,76,yes
138752,15,13,no
138753,67,9,yes
138754,43,71,yes
138755,90,90,yes
138756,28,1,no
138757,4,18,no
138758,37,26,no
138759,91,53,yes
138760,43,47,no
138761,79,43,yes
138762,92,65,yes
138763,66,76,yes
138764,60,13,no
138765,8,58,no
138766,41,67,yes
138767,74,98,yes
138768,86,91,yes
138769,52,21,no
138770,13,76,yes
138771,68,87,yes
138772,80,86,yes
138773,93,72,yes
138774,76,92,yes
138775,18,62,yes
138776,47,24,no
138777,95,34,yes
138778,42,31,no
138779,68,48,yes
138780,9,94,yes
138781,4,53,no
138782,8,24,no
138783,44,95,yes
138784,36,81,yes
138785,99,74,yes
138786,77,50,yes
138787,8,96,yes
138788,45,56,no
138789,34,51,no
138790,85,25,yes
138791,77,21,yes
138792,48,97,yes
138793,62,4,yes
138794,99,41,yes
138795,53,21,no
138796,82,24,yes
138797,6,57,no
138798,44,12,no
138799,81,10,yes
138800,64,66,yes
138801,8,39,no
138802,38,75,yes
138803,96,10,yes
138804,97,86,yes
138805,5,28,no
138806,15,68,yes
138807,33,80,yes
138808,1,15,no
138809,43,32,no
138810,57,100,yes
138811,78,15,yes
138812,60,23,no
138813,42,25,no
138814,6,10,no
138815,82,59,yes
138816,15,63,yes
138817,2,7,no
138818,80,9,yes
138819,86,8,yes
138820,90,55,yes
138821,59,22,no
138822,11,54,no
138823,80,66,yes
138824,38,37,no
138825,50,25,no
138826,90,80,yes
138827,20,18,no
138828,58,20,no
138829,18,35,no
138830,49,19,no
138831,96,60,yes
138832,75,84,yes
138833,78,5,yes
138834,69,54,yes
138835,40,13,no
138836,89,58,yes
138837,37,32,no
138838,61,2,yes
138839,74,72,yes
138840,17,56,no
138841,80,75,yes
138842,55,35,no
138843,31,46,no
138844,59,96,yes
138845,94,83,yes
138846,98,61,yes
138847,57,72,yes
138848,48,82,yes
138849,65,93,yes
138850,27,73,yes
138851,96,98,yes
138852,61,21,yes
138853,12,62,yes
138854,77,81,yes
138855,44,45,no
138856,87,7,yes
138857,69,15,yes
138858,67,10,yes
138859,42,48,no
138860,17,23,no
138861,30,85,yes
138862,60,34,no
138863,92,18,yes
138864,78,24,yes
138865,92,61,yes
138866,34,60,no
138867,72,21,yes
138868,15,32,no
138869,23,77,yes
138870,88,36,yes
138871,43,97,yes
138872,68,16,yes
138873,7,76,yes
138874,46,63,yes
138875,90,15,yes
138876,53,32,no
138877,81,71,yes
138878,27,64,yes
138879,39,54,no
138880,38,12,no
138881,24,39,no
138882,69,97,yes
138883,60,62,yes
138884,17,74,yes
138885,7,42,no
138886,8,76,yes
138887,64,92,yes
138888,41,82,yes
138889,69,40,yes
138890,68,7,yes
138891,87,15,yes
138892,90,36,yes
138893,99,31,yes
138894,26,95,yes
138895,63,47,yes
138896,55,36,no
138897,16,10,no
138898,1,88,yes
138899,32,94,yes
138900,26,72,yes
138901,30,82,yes
138902,42,20,no
138903,1,40,no
138904,68,9,yes
138905,72,98,yes
138906,40,83,yes
138907,31,45,no
138908,62,51,yes
138909,15,36,no
138910,23,89,yes
138911,5,36,no
138912,47,98,yes
138913,44,80,yes
138914,100,44,yes
138915,22,98,yes
138916,91,82,yes
138917,79,84,yes
138918,18,48,no
138919,20,95,yes
138920,53,40,no
138921,64,2,yes
138922,7,64,yes
138923,37,10,no
138924,39,73,yes
138925,95,43,yes
138926,21,62,yes
138927,37,7,no
138928,15,33,no
138929,70,87,yes
138930,33,11,no
138931,65,34,yes
138932,69,64,yes
138933,53,63,yes
138934,18,99,yes
138935,57,95,yes
138936,30,31,no
138937,64,60,yes
138938,20,50,no
138939,69,58,yes
138940,40,21,no
138941,71,86,yes
138942,90,87,yes
138943,87,7,yes
138944,57,54,no
138945,93,93,yes
138946,64,92,yes
138947,73,55,yes
138948,38,36,no
138949,61,92,yes
138950,72,36,yes
138951,11,3,no
138952,65,38,yes
138953,38,43,no
138954,71,21,yes
138955,38,24,no
138956,62,88,yes
138957,65,88,yes
138958,5,58,no
138959,40,42,no
138960,59,49,no
138961,30,45,no
138962,40,28,no
138963,26,32,no
138964,66,62,yes
138965,51,36,no
138966,20,17,no
138967,71,48,yes
138968,92,39,yes
138969,45,45,no
138970,75,25,yes
138971,4,94,yes
138972,53,87,yes
138973,60,28,no
138974,97,70,yes
138975,14,50,no
138976,41,94,yes
138977,55,100,yes
138978,10,72,yes
138979,58,22,no
138980,55,33,no
138981,87,56,yes
138982,44,64,yes
138983,36,35,no
138984,54,96,yes
138985,77,45,yes
138986,50,6,no
138987,60,30,no
138988,22,78,yes
138989,39,32,no
138990,93,71,yes
138991,32,67,yes
138992,85,39,yes
138993,64,57,yes
138994,55,94,yes
138995,55,100,yes
138996,83,91,yes
138997,26,75,yes
138998,4,18,no
138999,5,49,no
139000,90,38,yes
139001,60,46,no
139002,94,41,yes
139003,42,27,no
139004,8,69,yes
139005,14,14,no
139006,26,59,no
139007,11,46,no
139008,75,89,yes
139009,69,32,yes
139010,59,60,no
139011,65,76,yes
139012,15,83,yes
139013,67,54,yes
139014,16,9,no
139015,7,43,no
139016,5,77,yes
139017,56,43,no
139018,24,75,yes
139019,20,66,yes
139020,90,10,yes
139021,74,5,yes
139022,20,9,no
139023,64,80,yes
139024,71,31,yes
139025,47,2,no
139026,47,3,no
139027,80,24,yes
139028,50,45,no
139029,13,6,no
139030,8,65,yes
139031,81,58,yes
139032,7,27,no
139033,13,63,yes
139034,85,39,yes
139035,83,8,yes
139036,9,20,no
139037,70,74,yes
139038,53,44,no
139039,72,6,yes
139040,59,84,yes
139041,68,96,yes
139042,81,99,yes
139043,66,87,yes
139044,17,56,no
139045,70,91,yes
139046,89,17,yes
139047,46,86,yes
139048,65,95,yes
139049,42,55,no
139050,42,88,yes
139051,54,65,yes
139052,22,12,no
139053,98,76,yes
139054,93,45,yes
139055,84,87,yes
139056,64,27,yes
139057,44,56,no
139058,98,34,yes
139059,72,73,yes
139060,52,92,yes
139061,37,66,yes
139062,5,3,no
139063,100,57,yes
139064,95,2,yes
139065,84,100,yes
139066,37,9,no
139067,36,65,yes
139068,79,92,yes
139069,89,83,yes
139070,83,92,yes
139071,85,59,yes
139072,100,70,yes
139073,67,3,yes
139074,68,81,yes
139075,63,58,yes
139076,64,78,yes
139077,71,32,yes
139078,1,45,no
139079,40,12,no
139080,4,50,no
139081,64,64,yes
139082,61,63,yes
139083,46,63,yes
139084,99,8,yes
139085,15,72,yes
139086,34,19,no
139087,50,57,no
139088,44,9,no
139089,70,34,yes
139090,6,100,yes
139091,93,25,yes
139092,38,7,no
139093,76,85,yes
139094,69,39,yes
139095,21,5,no
139096,53,17,no
139097,10,70,yes
139098,8,97,yes
139099,6,90,yes
139100,20,54,no
139101,51,59,no
139102,45,8,no
139103,76,73,yes
139104,30,16,no
139105,67,22,yes
139106,1,82,yes
139107,4,47,no
139108,92,18,yes
139109,7,48,no
139110,82,97,yes
139111,1,28,no
139112,26,73,yes
139113,41,56,no
139114,74,40,yes
139115,7,87,yes
139116,54,43,no
139117,32,63,yes
139118,87,20,yes
139119,71,43,yes
139120,18,57,no
139121,84,80,yes
139122,56,71,yes
139123,99,27,yes
139124,75,89,yes
139125,39,8,no
139126,44,75,yes
139127,93,82,yes
139128,58,56,no
139129,84,96,yes
139130,69,2,yes
139131,22,96,yes
139132,68,42,yes
139133,84,86,yes
139134,20,33,no
139135,12,73,yes
139136,47,49,no
139137,47,39,no
139138,40,68,yes
139139,33,27,no
139140,87,98,yes
139141,42,42,no
139142,97,12,yes
139143,29,100,yes
139144,48,78,yes
139145,38,99,yes
139146,96,10,yes
139147,68,9,yes
139148,61,76,yes
139149,24,81,yes
139150,35,10,no
139151,51,23,no
139152,33,80,yes
139153,36,71,yes
139154,53,45,no
139155,74,31,yes
139156,29,5,no
139157,18,3,no
139158,58,9,no
139159,87,55,yes
139160,3,48,no
139161,1,23,no
139162,91,19,yes
139163,63,63,yes
139164,28,43,no
139165,74,64,yes
139166,19,15,no
139167,35,89,yes
139168,99,59,yes
139169,28,95,yes
139170,46,59,no
139171,3,68,yes
139172,83,4,yes
139173,46,58,no
139174,67,100,yes
139175,15,45,no
139176,13,12,no
139177,18,83,yes
139178,4,6,no
139179,44,51,no
139180,99,44,yes
139181,94,83,yes
139182,60,98,yes
139183,76,53,yes
139184,87,21,yes
139185,10,65,yes
139186,67,33,yes
139187,47,40,no
139188,2,1,no
139189,72,20,yes
139190,13,10,no
139191,55,31,no
139192,53,74,yes
139193,15,99,yes
139194,84,29,yes
139195,83,31,yes
139196,85,78,yes
139197,58,75,yes
139198,54,74,yes
139199,13,82,yes
139200,41,69,yes
139201,1,13,no
